size_m2,location,year_built,num_rooms,near_main_road,water_available,electricity_available,record_year,rent_price_rwf
182,Gisozi,1995,2,0,0,0,2025,379891
234,Kimihurura,1999,6,1,1,1,2026,1952907
286,Kiyovu,2020,5,1,1,1,2023,1746383
364,Gacuriro,2006,2,1,1,1,2025,1838667
325,Kicukiro,2000,1,1,1,0,2021,484923
61,Kicukiro,2015,3,1,1,1,2023,526579
310,Kicukiro,2024,4,1,1,1,2022,930922
119,Gisozi,1995,6,0,0,1,2025,567297
307,Kimihurura,2003,6,1,1,1,2026,2240984
258,Kiyovu,2012,5,1,1,1,2026,2176079
236,Nyarutarama,2000,1,1,1,1,2025,1491787
77,Kanombe,2006,2,1,1,1,2026,439877
399,Kiyovu,2009,3,1,1,1,2022,1628350
36,Kicukiro,2023,2,1,1,1,2023,438090
300,Gacuriro,2010,6,1,0,0,2026,2109218
130,Gacuriro,2006,3,0,1,1,2025,944173
273,Kacyiru,2008,4,1,1,1,2023,1165666
149,Kanombe,2000,2,1,0,1,2024,381446
137,Kanombe,2004,5,1,1,1,2021,652196
67,Kacyiru,2024,3,0,1,1,2026,545921
175,Kimironko,2003,5,1,1,1,2024,803083
320,Kimihurura,1997,1,0,1,1,2026,1385101
279,Gisozi,1996,3,1,1,1,2024,937341
161,Kacyiru,1997,2,1,1,1,2022,447458
204,Kacyiru,2015,3,0,0,1,2024,546118
268,Kimihurura,2006,1,0,0,1,2024,696180
207,Kanombe,2001,3,1,1,1,2026,639408
124,Nyarutarama,2017,2,1,1,1,2023,857321
99,Remera,1995,5,1,1,1,2024,803752
238,Kacyiru,2021,1,0,1,1,2023,873542
167,Remera,2005,1,0,0,1,2021,313011
391,Remera,2001,4,1,1,1,2026,1743674
155,Nyarutarama,2015,1,0,1,1,2021,704997
217,Kimironko,2010,2,1,0,1,2022,555803
390,Kacyiru,1999,4,1,1,1,2023,1112905
396,Kiyovu,2009,1,1,0,1,2025,1864593
322,Kimihurura,2011,3,1,1,1,2026,2060958
170,Kiyovu,2008,4,1,1,1,2025,1329793
165,Kanombe,2001,4,1,0,1,2024,557172
231,Kacyiru,2019,1,0,1,1,2024,735705
314,Remera,2013,2,0,1,1,2026,1283197
121,Nyarutarama,2006,5,1,1,1,2026,1926720
280,Gisozi,2017,3,1,0,1,2024,698360
209,Nyarutarama,2006,1,1,1,1,2024,1182300
277,Gisozi,2007,6,1,1,1,2026,1005497
300,Kanombe,2016,3,0,0,1,2022,569286
272,Gisozi,1999,2,1,1,1,2026,783459
287,Gacuriro,2018,2,1,1,1,2025,1867853
168,Kiyovu,2001,6,0,1,1,2024,1309824
268,Gisozi,2012,6,0,0,1,2023,645290
166,Remera,2020,1,0,1,1,2025,638833
203,Nyarutarama,1999,1,1,1,1,2025,1212727
110,Remera,1999,5,1,0,1,2023,623782
191,Remera,2024,5,1,1,1,2021,632463
122,Kanombe,2021,4,0,1,1,2022,301779
45,Kimihurura,1996,1,0,1,1,2024,340065
58,Kacyiru,1998,1,1,1,1,2021,544575
118,Remera,2007,4,0,0,0,2024,558230
355,Kanombe,1999,2,0,1,1,2026,869729
108,Kiyovu,2013,6,1,1,1,2024,1319032
56,Nyarutarama,2006,4,1,1,1,2024,1112824
141,Gacuriro,2019,6,0,1,1,2026,1775834
284,Kiyovu,2002,6,0,1,1,2024,1694199
151,Kimihurura,2017,2,1,1,1,2026,1168107
61,Nyarutarama,2014,6,1,1,1,2025,1532822
322,Kiyovu,2017,4,1,0,1,2026,2067537
94,Kimironko,2012,6,0,1,1,2025,701111
298,Remera,2003,6,1,1,0,2023,1110972
286,Kacyiru,1996,5,1,0,1,2022,731098
316,Nyarutarama,1995,2,1,1,0,2022,1165819
349,Nyarutarama,2013,2,1,1,0,2022,1457806
219,Kiyovu,2017,4,0,1,1,2024,1245466
110,Kimihurura,2016,5,1,1,1,2021,831331
58,Nyarutarama,2017,6,1,1,0,2025,1414376
310,Kimironko,2005,2,1,1,1,2025,960212
154,Kimironko,2002,2,1,1,1,2026,851797
116,Gisozi,2006,3,0,1,1,2026,544910
55,Nyarutarama,1999,4,1,1,1,2026,1165279
123,Kicukiro,2009,5,0,1,1,2026,813698
264,Kanombe,1997,4,0,0,1,2024,626051
49,Kimironko,2013,1,1,1,0,2024,373839
395,Kiyovu,1997,2,1,1,1,2023,1572092
70,Gacuriro,2010,3,1,1,1,2025,1195364
80,Gisozi,2015,4,1,1,1,2026,761172
105,Kicukiro,2022,2,1,1,1,2021,525387
207,Kiyovu,2012,1,1,1,1,2024,1077188
187,Nyarutarama,2004,2,1,0,1,2024,1290519
207,Nyarutarama,2021,1,1,1,1,2021,1049420
222,Nyarutarama,2008,1,1,1,1,2025,1590615
62,Gacuriro,2013,2,0,0,1,2021,257733
150,Kimihurura,1998,6,0,0,1,2022,881289
164,Kacyiru,2005,3,1,1,1,2024,783365
248,Kiyovu,2000,4,1,0,1,2022,1133912
106,Nyarutarama,2023,4,1,1,1,2026,1688678
293,Kicukiro,2009,6,1,1,1,2022,719166
153,Kiyovu,1997,4,1,0,1,2026,1339618
59,Kanombe,2004,1,0,1,1,2025,70000
114,Kacyiru,2015,6,0,1,1,2023,781024
173,Kicukiro,2008,6,1,1,1,2022,598218
65,Kiyovu,2015,5,1,1,1,2021,756352
78,Kimironko,2024,5,1,1,1,2026,888624
229,Nyarutarama,2018,1,1,0,1,2023,1204082
274,Gisozi,2002,2,0,0,1,2023,591633
155,Gisozi,2011,2,1,1,1,2023,391107
176,Nyarutarama,2005,6,0,1,1,2022,994178
367,Kicukiro,2016,2,1,1,1,2026,1155547
183,Gisozi,2024,6,1,1,1,2025,934595
130,Remera,2003,5,1,0,1,2022,874346
120,Gisozi,2000,6,1,1,1,2023,552307
286,Kimihurura,2018,2,1,1,1,2025,1441272
374,Gisozi,1999,2,1,1,1,2023,636818
395,Gacuriro,2021,2,1,1,1,2021,1149991
109,Remera,2007,4,1,0,1,2023,729886
120,Kacyiru,2011,6,0,1,1,2024,834770
382,Kicukiro,2000,6,1,1,1,2026,1383335
90,Kicukiro,2018,2,0,1,1,2025,482574
165,Kimihurura,1998,4,1,1,0,2022,787189
125,Kanombe,2014,6,0,0,1,2021,247419
47,Kiyovu,2004,6,1,1,1,2026,1359556
273,Kimihurura,2015,3,1,1,1,2021,1174671
297,Nyarutarama,1996,6,1,1,1,2024,1921337
338,Gacuriro,2014,5,1,1,1,2022,1678720
83,Nyarutarama,2003,4,1,0,1,2026,1166454
49,Kiyovu,2017,6,1,0,0,2026,1125870
148,Kimironko,2010,6,1,0,1,2023,690606
349,Kicukiro,2019,2,0,1,1,2021,634691
309,Kanombe,2011,2,0,1,1,2026,753077
126,Kimironko,2004,3,1,0,1,2021,482789
371,Kacyiru,2015,4,1,1,1,2025,1707621
99,Gisozi,2015,2,0,1,1,2026,509780
223,Kacyiru,2018,5,0,1,1,2021,767846
399,Gacuriro,2019,2,1,1,1,2021,1397234
39,Remera,2016,6,1,0,1,2025,679258
199,Kacyiru,2011,3,1,0,1,2021,634108
366,Kicukiro,2016,3,1,1,0,2021,664612
74,Kacyiru,1999,3,0,1,1,2026,654424
198,Gacuriro,2004,6,0,1,0,2024,1327254
32,Kanombe,2014,5,1,0,1,2026,554188
287,Kiyovu,2020,3,1,1,1,2021,1153801
361,Kimironko,2001,4,1,1,1,2026,1256965
252,Kimihurura,2019,5,1,1,1,2022,1326791
97,Kimihurura,1996,6,1,1,1,2026,1367401
131,Gisozi,2024,6,1,0,1,2021,476975
33,Kicukiro,1997,3,0,1,1,2026,392893
366,Gacuriro,2016,2,1,0,1,2026,2177210
88,Nyarutarama,1996,4,1,1,1,2024,1044332
96,Kimironko,2012,1,1,1,1,2026,666193
102,Gisozi,2001,6,1,1,1,2021,362325
154,Gisozi,1996,4,0,1,1,2026,720103
159,Kimihurura,1997,1,0,1,1,2021,151321
192,Kimironko,2023,3,0,1,1,2025,839191
391,Kacyiru,2017,6,1,1,0,2026,1905137
84,Nyarutarama,2021,6,0,1,1,2025,1618401
54,Kanombe,2010,3,1,1,1,2021,271716
89,Gacuriro,2013,3,1,0,1,2021,608421
119,Remera,2016,5,0,1,1,2025,781513
173,Kicukiro,1998,3,0,1,1,2021,228778
118,Kacyiru,2014,4,1,1,1,2026,895676
105,Kanombe,2011,2,1,1,1,2021,266973
356,Nyarutarama,2018,5,1,1,1,2024,2226470
69,Kimironko,2008,2,1,1,0,2023,432845
71,Kacyiru,2008,2,1,1,1,2021,385444
141,Kimihurura,2002,4,1,0,1,2026,1132074
81,Kimihurura,2001,6,0,0,1,2025,973226
123,Kicukiro,2017,3,1,0,1,2025,638643
52,Kacyiru,2021,4,0,1,0,2021,463237
120,Kicukiro,2017,1,1,0,1,2023,390006
335,Kiyovu,2013,4,1,0,0,2026,1773072
127,Nyarutarama,2000,5,1,1,1,2022,1162114
376,Kiyovu,2009,3,1,1,1,2024,1857334
238,Kacyiru,2021,5,0,1,1,2026,1386042
320,Kanombe,2018,3,1,1,0,2026,776684
275,Nyarutarama,2024,4,0,1,1,2023,1614628
372,Gisozi,2006,2,1,1,1,2022,512573
45,Gacuriro,2000,4,1,0,1,2021,367979
55,Kiyovu,2004,2,1,0,1,2023,457945
388,Nyarutarama,2000,3,0,1,1,2021,1340030
142,Kimironko,2010,4,0,1,1,2023,645048
136,Kacyiru,2013,5,1,1,1,2024,799864
242,Kiyovu,2008,1,1,1,1,2022,1052255
76,Nyarutarama,2010,4,0,0,1,2026,928780
227,Kiyovu,1999,5,1,1,1,2021,1293506
277,Kanombe,2013,4,1,1,1,2023,666961
376,Kicukiro,2022,5,1,1,0,2022,879174
60,Kimironko,1999,4,1,1,1,2024,388850
116,Nyarutarama,2019,4,1,1,0,2026,1357028
367,Kimihurura,2016,6,1,1,1,2023,1846516
288,Kicukiro,1999,3,0,1,1,2026,889352
56,Kicukiro,1996,3,1,1,1,2025,481884
43,Kimironko,2009,2,1,0,1,2024,344534
161,Gacuriro,2007,6,1,0,1,2022,1072627
340,Gisozi,2017,6,0,0,1,2023,742707
74,Kimironko,1995,1,1,1,0,2023,289757
125,Nyarutarama,2009,3,1,1,1,2022,1014297
74,Remera,2009,2,0,0,1,2022,202452
301,Kanombe,1997,3,0,1,1,2021,399207
125,Kanombe,2000,2,1,1,1,2021,366968
369,Gacuriro,2024,2,0,1,1,2023,1736819
209,Kimihurura,2017,2,1,1,1,2026,1340731
271,Remera,2013,3,0,1,1,2026,1294309
361,Gacuriro,2024,3,0,0,1,2025,1945516
212,Nyarutarama,2016,1,1,1,1,2022,833235
134,Kimironko,2021,6,1,1,1,2021,813779
33,Kacyiru,2015,3,1,1,1,2022,510315
334,Kanombe,2014,1,1,1,0,2024,696499
321,Kicukiro,1996,3,1,1,1,2021,516172
42,Kanombe,2009,5,1,1,1,2025,634506
215,Remera,2014,1,1,1,1,2022,639604
95,Kiyovu,2019,3,1,0,1,2022,883225
385,Kiyovu,1999,4,1,1,1,2025,2178629
161,Gacuriro,1997,2,0,0,1,2023,724268
154,Remera,2021,2,0,1,1,2025,793572
325,Remera,2017,2,1,1,0,2023,1003456
373,Gisozi,2020,4,0,1,1,2022,717927
296,Remera,2018,6,1,1,1,2026,1619021
51,Kanombe,2021,4,1,0,1,2023,333466
353,Kacyiru,2019,6,1,1,0,2024,1267062
374,Kimihurura,1998,4,1,0,1,2026,1988778
252,Gisozi,1996,3,0,1,1,2023,548888
112,Gisozi,2023,2,0,1,1,2023,276735
174,Gacuriro,2002,2,0,1,1,2025,1163463
332,Kanombe,2021,2,1,1,1,2024,603052
83,Kiyovu,2020,3,1,1,1,2021,666927
282,Kiyovu,2008,5,0,1,1,2022,1258750
193,Gacuriro,2002,2,1,0,1,2025,1168844
63,Kiyovu,2020,5,0,0,1,2025,893713
217,Gisozi,2023,4,1,1,1,2026,1052094
289,Gisozi,2017,5,1,0,1,2023,751287
125,Kiyovu,2008,5,1,1,1,2022,1024450
90,Nyarutarama,2003,1,1,1,1,2023,668741
82,Kimironko,2007,2,0,1,1,2023,317924
30,Kicukiro,1998,5,1,0,0,2023,401506
367,Kiyovu,2007,5,1,1,0,2026,2303889
245,Kiyovu,1999,5,1,1,0,2023,1295927
72,Kimironko,2002,4,1,1,1,2024,698183
380,Kimironko,2021,5,1,1,1,2025,1422807
72,Kicukiro,1997,5,1,1,1,2021,471883
221,Gacuriro,1998,6,1,0,1,2024,1645245
53,Nyarutarama,1998,6,1,0,1,2024,1129979
326,Gacuriro,2005,5,1,1,1,2026,2332493
366,Nyarutarama,2008,6,1,0,1,2026,2788648
92,Kacyiru,2007,5,1,1,1,2026,940834
42,Kimironko,1998,2,1,1,1,2025,510590
319,Kimironko,1999,2,0,0,1,2024,845086
167,Kimihurura,2022,2,1,1,1,2021,771767
350,Kimihurura,2004,6,0,1,0,2022,1218439
155,Nyarutarama,2008,5,1,0,1,2026,1791202
316,Kimihurura,2003,2,1,1,1,2021,1045970
34,Gacuriro,2022,3,1,1,1,2024,903181
126,Kacyiru,2008,2,1,1,1,2024,650919
165,Kimihurura,2007,2,1,1,1,2022,664337
69,Nyarutarama,2014,6,1,1,1,2023,1311810
54,Kanombe,2020,2,1,1,1,2023,342908
277,Gisozi,2011,2,1,1,1,2026,991375
289,Kimihurura,2010,6,1,1,0,2025,1760420
40,Kacyiru,2015,4,1,1,1,2024,667993
69,Gisozi,2006,3,1,0,0,2021,154763
241,Kimironko,2009,5,1,1,1,2024,1083233
95,Kiyovu,1997,6,1,1,1,2023,1111443
311,Nyarutarama,2004,4,1,1,1,2026,2358630
343,Kicukiro,2012,2,0,0,1,2023,592061
199,Kacyiru,2012,6,0,1,0,2022,667739
30,Nyarutarama,2012,2,0,1,1,2023,550753
339,Kiyovu,2021,6,1,0,1,2022,1512043
328,Kanombe,1995,6,0,1,1,2023,801901
59,Kiyovu,2017,4,1,1,1,2022,668632
306,Remera,1997,4,1,1,1,2021,849903
389,Kanombe,2006,6,1,1,1,2024,915504
38,Kiyovu,2024,4,1,1,1,2023,973964
335,Remera,2012,2,1,0,1,2026,1330168
397,Gacuriro,2007,6,1,1,1,2023,2164534
248,Gacuriro,2024,3,1,1,1,2024,1493877
139,Remera,2016,4,1,1,1,2025,1054940
234,Gacuriro,2024,6,0,0,1,2023,1430954
106,Gisozi,1995,4,0,1,1,2026,564056
320,Kimironko,1998,4,1,1,1,2021,601777
226,Kimihurura,1996,4,1,1,1,2025,1445658
216,Remera,2009,6,1,1,1,2021,1051885
339,Nyarutarama,2021,4,1,1,1,2023,1970786
78,Kiyovu,2000,2,1,1,1,2021,568143
207,Kimihurura,2021,1,1,1,1,2024,1154064
58,Kimihurura,2014,3,1,1,0,2021,497311
105,Gacuriro,2012,3,0,0,1,2021,480306
232,Gacuriro,2006,6,0,1,1,2025,1684729
163,Remera,2015,5,0,1,1,2021,674132
60,Remera,2019,6,1,1,1,2021,796052
69,Kimironko,2001,6,1,1,1,2026,760913
59,Kanombe,2024,6,1,1,1,2021,485904
361,Kimironko,2001,3,1,1,1,2023,875299
130,Kimihurura,2018,4,1,1,1,2021,667152
268,Kanombe,2006,4,1,1,1,2023,813783
31,Remera,2003,2,1,1,1,2022,228395
278,Kanombe,1998,2,0,1,1,2025,620047
303,Kiyovu,2013,2,1,0,1,2024,1476893
326,Kanombe,2018,4,1,1,1,2021,451133
378,Gacuriro,1998,1,0,1,1,2023,1423276
157,Remera,1997,3,1,1,1,2024,867491
233,Nyarutarama,2011,5,1,1,1,2025,1944876
186,Kacyiru,2008,2,1,1,1,2021,696419
320,Remera,2021,3,1,0,1,2024,1253246
133,Gisozi,2018,4,0,1,1,2025,651253
181,Gisozi,2001,2,1,1,1,2026,468221
168,Kacyiru,2016,3,1,1,1,2023,727551
150,Kanombe,1996,3,0,1,1,2025,434277
252,Remera,1998,6,1,1,1,2022,947915
197,Kiyovu,2021,4,1,1,1,2023,1353172
149,Kanombe,2022,6,1,1,1,2023,615560
388,Kicukiro,2013,4,0,1,1,2022,759595
378,Kimironko,2021,2,0,1,1,2024,1040091
299,Kimironko,2003,1,1,1,1,2021,440002
112,Kimironko,1997,6,1,1,1,2023,726502
296,Gacuriro,2008,1,0,1,1,2026,1476467
399,Kanombe,2005,5,1,1,1,2022,678379
110,Gisozi,2019,5,1,1,1,2023,461070
334,Kicukiro,2007,1,1,1,1,2025,982083
289,Gisozi,2006,4,0,1,1,2025,745037
44,Remera,2002,6,1,1,1,2025,877956
281,Kacyiru,2007,3,1,1,1,2024,1095607
170,Kanombe,1999,6,0,1,0,2022,466483
230,Kiyovu,1997,6,1,1,1,2022,1353734
333,Remera,2013,1,0,1,0,2021,671040
328,Kicukiro,2023,4,1,1,0,2022,846795
78,Kiyovu,2003,5,1,1,1,2022,867603
246,Kanombe,2014,1,0,1,1,2021,118595
123,Kicukiro,1998,3,1,0,1,2026,637772
391,Remera,2001,2,1,1,1,2023,1022939
230,Kicukiro,2011,4,1,1,1,2024,809721
245,Kimihurura,2012,6,1,1,1,2022,1131310
254,Nyarutarama,2008,3,1,0,1,2025,1741612
124,Kimihurura,1995,6,0,1,1,2024,988548
288,Kimironko,2020,1,1,1,0,2021,484229
162,Kacyiru,2000,2,1,0,1,2023,411234
396,Gisozi,1995,5,0,1,1,2022,756283
203,Nyarutarama,2011,1,1,1,0,2024,939921
198,Kanombe,2008,1,1,1,1,2025,723864
232,Kacyiru,2024,2,0,1,1,2024,795916
172,Remera,2020,2,1,1,1,2021,451368
300,Kimihurura,2001,6,1,0,1,2021,1001664
194,Kanombe,2003,1,1,0,1,2023,233426
313,Kanombe,1998,1,1,1,1,2024,631988
130,Gacuriro,2021,4,1,0,1,2023,1057215
360,Kimironko,2024,5,0,1,1,2026,1413859
111,Gisozi,2002,3,1,1,1,2024,529485
175,Gacuriro,2009,3,0,0,1,2025,884888
196,Kiyovu,2012,2,0,1,1,2024,1026285
145,Gacuriro,2011,1,1,1,1,2023,805133
344,Nyarutarama,2024,1,1,1,1,2026,2265374
77,Kacyiru,2022,6,0,1,1,2021,641492
197,Gisozi,2018,1,0,1,1,2024,526912
313,Gisozi,2019,1,1,1,1,2026,818436
227,Kiyovu,2017,2,0,1,1,2022,997000
301,Kacyiru,2007,5,1,1,1,2022,994138
122,Kicukiro,2012,4,1,1,0,2025,617763
125,Kimironko,2019,1,1,1,1,2025,668512
156,Kanombe,2004,4,1,1,1,2025,713049
218,Kanombe,2021,2,1,1,1,2025,634004
103,Kimihurura,2005,6,0,0,1,2021,664599
33,Kiyovu,2017,5,0,1,1,2022,583462
391,Kiyovu,2006,3,1,0,1,2024,1715732
198,Kimironko,2011,5,1,0,1,2026,858797
187,Kacyiru,2001,3,0,1,1,2025,611714
112,Kimihurura,2001,2,1,0,1,2026,857318
169,Kanombe,2010,4,1,1,1,2025,620577
63,Remera,1999,2,1,1,1,2022,334353
191,Nyarutarama,1997,6,1,1,1,2022,1498703
292,Remera,2004,1,1,1,1,2021,618761
250,Gacuriro,2000,5,1,0,1,2026,1876188
193,Gisozi,1995,2,1,1,1,2021,460863
294,Kacyiru,2024,2,0,1,1,2026,1346335
55,Nyarutarama,2003,6,1,1,1,2022,1107889
289,Kiyovu,2015,6,1,1,1,2026,2332197
382,Kacyiru,2011,6,1,1,1,2021,1186249
319,Kacyiru,2003,4,0,1,1,2023,864627
246,Kicukiro,1997,4,1,1,1,2024,690545
124,Kanombe,2001,5,1,0,0,2021,251325
56,Kicukiro,2001,2,1,1,1,2026,596598
33,Gisozi,2014,1,1,1,1,2022,286019
350,Nyarutarama,2020,3,1,1,1,2022,1709586
252,Kiyovu,2011,4,0,1,1,2023,1264701
357,Kimihurura,2018,2,0,1,1,2021,1088145
305,Kanombe,2021,2,0,1,1,2025,592122
338,Kiyovu,2003,6,0,1,0,2026,2238512
118,Kicukiro,2016,5,1,1,1,2023,601403
132,Kacyiru,1999,4,1,1,1,2025,986374
337,Kacyiru,2024,2,1,1,1,2022,829022
389,Kanombe,2005,6,1,0,1,2025,1132201
197,Kanombe,1996,1,1,1,1,2026,618498
220,Gacuriro,2004,1,1,1,1,2026,1476410
231,Gisozi,2020,2,1,1,1,2026,778832
301,Kiyovu,2006,3,1,1,1,2022,1170276
170,Kimihurura,2015,3,1,0,1,2024,976159
240,Kiyovu,2013,6,1,1,1,2025,2071307
204,Kacyiru,1999,5,1,1,1,2021,751637
149,Nyarutarama,2010,2,1,1,1,2025,1262360
286,Nyarutarama,2021,5,0,1,1,2021,1313611
306,Kimironko,2021,6,1,0,1,2024,1090945
152,Kicukiro,2023,4,1,1,1,2023,845722
58,Gacuriro,2002,6,1,1,1,2025,1290702
115,Remera,2015,1,0,1,0,2021,291721
246,Kimironko,2017,2,1,1,1,2026,1019381
262,Kicukiro,1998,6,1,1,1,2025,1066281
166,Gacuriro,2001,4,1,1,1,2025,1477969
270,Kicukiro,2005,6,0,1,1,2025,1007929
179,Kacyiru,2005,2,1,0,1,2025,810144
139,Kanombe,2003,1,1,0,1,2026,309795
167,Kanombe,2013,4,1,1,0,2023,546606
62,Gacuriro,2008,1,1,1,1,2023,633463
51,Kimihurura,2023,6,0,1,1,2021,725073
281,Gacuriro,2016,1,1,1,1,2025,1389470
158,Gisozi,2017,6,0,1,1,2023,530032
181,Remera,1995,3,0,1,1,2025,827807
55,Kiyovu,2023,3,0,1,1,2023,612398
286,Remera,2017,3,1,0,1,2025,1435947
126,Kanombe,2013,3,0,0,1,2021,272393
155,Kiyovu,2021,4,1,1,1,2024,1336426
344,Nyarutarama,1998,3,1,1,1,2023,1665376
96,Nyarutarama,2001,3,1,0,1,2024,819453
300,Kacyiru,2006,5,1,1,0,2023,969358
103,Gacuriro,2011,3,1,1,1,2023,904890
109,Nyarutarama,2016,6,1,1,1,2024,1627473
34,Kimihurura,2010,6,1,1,1,2024,1009044
298,Kacyiru,1996,6,1,1,0,2026,1473184
137,Kicukiro,2012,3,1,1,0,2025,667127
342,Nyarutarama,1996,5,1,1,1,2022,1765962
374,Kacyiru,2021,5,1,1,1,2023,1322106
37,Kacyiru,2006,3,1,1,1,2021,489663
42,Gisozi,1997,4,1,1,1,2021,284320
343,Gacuriro,1997,3,1,1,1,2024,1647104
222,Kiyovu,1995,6,1,1,1,2024,1630384
183,Gisozi,1999,2,1,1,1,2022,474524
366,Kicukiro,2016,2,0,1,1,2024,958248
224,Kanombe,2021,2,1,1,0,2024,538954
74,Remera,1995,3,1,1,1,2021,428793
351,Gisozi,1999,2,1,1,1,2024,855767
170,Kanombe,2019,2,1,1,1,2022,330988
96,Gisozi,2002,2,1,1,1,2023,347501
188,Kimironko,1995,4,1,1,1,2022,760403
37,Gisozi,2014,4,1,0,1,2025,391686
397,Nyarutarama,2000,2,1,1,1,2023,1875651
274,Kiyovu,2005,1,0,0,1,2024,1144451
278,Remera,1995,3,1,1,1,2026,1266893
260,Kicukiro,1998,6,0,1,1,2021,692135
85,Remera,2014,6,0,1,1,2023,569187
92,Kacyiru,2007,4,1,0,1,2026,764737
103,Kimironko,2014,2,0,1,1,2025,475848
299,Kicukiro,2014,5,0,1,1,2024,1027043
395,Kiyovu,2009,3,1,1,1,2022,1435100
258,Kimironko,2018,4,1,1,1,2024,919891
45,Nyarutarama,2007,6,0,0,1,2026,1153570
272,Kicukiro,2019,4,1,1,1,2023,604451
97,Nyarutarama,2021,5,0,1,1,2024,1207174
68,Kimironko,2006,5,1,1,0,2022,598067
184,Kiyovu,1998,5,0,1,1,2022,812266
256,Kimihurura,2020,1,1,1,1,2025,1245588
180,Kicukiro,2020,2,1,1,1,2022,407221
349,Kimihurura,2019,6,1,0,1,2025,2034601
360,Kiyovu,2007,5,1,0,1,2025,2028773
90,Gacuriro,2021,2,0,0,1,2026,635476
173,Gacuriro,2013,2,1,1,1,2026,1270216
245,Gacuriro,2000,4,1,0,1,2025,1691702
259,Kimihurura,2011,4,0,1,1,2026,1618281
80,Kimironko,2006,5,1,1,1,2026,781940
195,Kimironko,2014,5,0,1,0,2025,820242
256,Gacuriro,2019,1,0,1,1,2026,1561709
45,Kimironko,2001,4,1,1,0,2023,532144
159,Kacyiru,1996,1,1,1,0,2021,343590
71,Kanombe,2006,5,0,0,1,2023,106714
34,Gacuriro,2005,2,1,1,1,2023,813981
340,Remera,1997,3,1,1,1,2023,1044832
393,Kanombe,2015,6,1,1,1,2022,626707
300,Remera,2012,2,1,1,1,2025,1063320
194,Kanombe,2016,2,1,0,1,2026,637104
349,Gacuriro,2011,3,1,1,1,2024,1763626
315,Kimironko,2006,4,0,1,1,2021,605805
189,Remera,2024,2,1,1,1,2022,851700
259,Kimihurura,2003,2,1,1,1,2022,1016046
55,Nyarutarama,2017,4,1,1,1,2023,814473
385,Kicukiro,1998,6,1,1,1,2022,1080888
92,Nyarutarama,2005,2,1,1,1,2022,863340
107,Kacyiru,2021,1,1,0,1,2023,238715
139,Kiyovu,2014,3,0,0,1,2023,730566
338,Nyarutarama,2000,2,1,1,1,2021,1276845
62,Remera,2004,1,1,1,1,2022,326010
147,Kimironko,2023,2,1,1,1,2026,803734
385,Gisozi,2013,1,1,0,1,2025,1002185
233,Kanombe,2021,6,1,1,1,2026,1037475
244,Remera,2013,1,0,1,1,2022,668094
88,Kanombe,2017,2,0,1,1,2024,193878
309,Kiyovu,2010,3,1,1,1,2022,1484073
85,Remera,2023,3,0,1,1,2021,396337
196,Kicukiro,2006,2,0,1,1,2021,493961
93,Gisozi,2006,2,0,1,1,2024,425118
219,Gacuriro,1999,5,1,1,1,2021,1081073
35,Nyarutarama,2000,6,0,1,1,2025,1177832
221,Gisozi,2009,3,1,1,1,2026,805070
86,Kicukiro,2021,6,1,1,1,2023,769924
58,Gacuriro,1998,1,1,1,1,2025,646070
369,Nyarutarama,1995,1,1,1,1,2025,2000427
373,Kiyovu,2017,2,1,1,1,2024,1664680
358,Kimironko,2024,3,1,1,1,2023,1194770
191,Remera,2000,2,1,1,1,2026,997079
68,Kimironko,2001,6,1,1,1,2023,702024
41,Kicukiro,1995,1,1,1,1,2026,309487
115,Kimihurura,2000,4,1,1,1,2021,699681
310,Gisozi,2020,6,1,1,1,2021,710390
337,Nyarutarama,2002,2,1,1,1,2026,2262290
190,Kimihurura,1999,4,0,1,1,2025,1194503
164,Gisozi,2018,5,1,1,1,2023,649014
103,Kacyiru,2007,1,1,1,1,2023,529831
88,Kicukiro,1999,2,0,1,1,2026,439125
329,Kimihurura,2022,3,1,1,1,2023,1380272
97,Kiyovu,2016,2,1,1,1,2026,1023078
182,Kacyiru,1995,6,1,0,1,2025,1190677
207,Kicukiro,1996,3,1,1,1,2023,608036
112,Kanombe,2004,3,1,1,1,2022,217805
340,Kiyovu,2023,6,1,1,1,2021,1434714
72,Gacuriro,2016,5,1,1,1,2024,1365561
357,Kicukiro,2024,6,1,0,1,2021,652207
166,Kicukiro,2001,6,0,0,1,2025,731643
177,Kicukiro,1995,1,1,1,0,2022,270257
36,Kanombe,2005,6,0,0,1,2023,189102
385,Gisozi,2001,6,1,1,1,2023,1049073
62,Kicukiro,2023,1,1,1,1,2024,604454
348,Kimihurura,2004,5,1,0,1,2022,1134626
382,Gisozi,2003,4,1,1,1,2024,1042811
67,Remera,2012,5,1,0,1,2021,453813
75,Kimihurura,2008,3,1,0,1,2026,892077
116,Kanombe,2017,3,1,0,0,2021,244320
76,Gacuriro,2005,4,0,0,1,2021,600116
116,Kacyiru,1999,5,1,1,0,2023,789815
212,Kacyiru,2024,3,1,1,0,2026,1204097
59,Kanombe,2020,2,0,1,1,2024,319158
69,Kanombe,2016,3,1,1,1,2025,491822
224,Nyarutarama,1998,3,0,0,1,2021,722186
35,Kimironko,2005,6,1,1,1,2022,462019
294,Kimihurura,2022,6,1,0,1,2024,1695258
97,Kacyiru,2019,2,1,1,1,2023,531227
180,Kanombe,1998,6,0,1,1,2021,506794
